Reporting Economy,Continent,Commercial services traded,Date,Value
Algeria,Africa,Personal,31/12/2020,"226,523,000"
Algeria,Africa,Personal,31/12/2015,"605,324,000"
Algeria,Africa,Personal,31/12/2019,"602,525,000"
Algeria,Africa,Health-related,31/12/2015,"186,045,000"
Algeria,Africa,Health-related,31/12/2020,"29,133,000"
Algeria,Africa,Health-related,31/12/2019,"65,479,000"
Algeria,Africa,Health-related,31/12/2014,"120,881,000"
Algeria,Africa,Health-related,31/12/2013,"32,194,600"
Algeria,Africa,Health-related,31/12/2017,"84,561,000"
Algeria,Africa,Health-related,31/12/2018,"68,396,000"
Algeria,Africa,Health-related,31/12/2016,"47,397,000"
Algeria,Africa,Education-related,31/12/2014,"33,235,000"
Algeria,Africa,Education-related,31/12/2013,"31,979,800"
Algeria,Africa,Education-related,31/12/2020,"25,160,000"
Algeria,Africa,Education-related,31/12/2018,"17,807,000"
Algeria,Africa,Education-related,31/12/2016,"17,473,000"
Algeria,Africa,Education-related,31/12/2017,"43,186,000"
Algeria,Africa,Education-related,31/12/2019,"47,444,000"
Algeria,Africa,Education-related,31/12/2015,"29,392,000"
Algeria,Africa,Construction,31/12/2015,"2,276,882,000"
Algeria,Africa,Construction,31/12/2021,"624,598,493"
Algeria,Africa,Construction,31/12/2020,"706,118,000"
Algeria,Africa,Construction,31/12/2017,"2,929,631,000"
Algeria,Africa,Construction,31/12/2018,"2,813,609,000"
Algeria,Africa,Construction,31/12/2013,"1,933,108,000"
Algeria,Africa,Construction,31/12/2019,"1,550,207,000"
Algeria,Africa,Construction,31/12/2016,"2,281,392,000"
Algeria,Africa,Construction,31/12/2014,"2,204,926,000"
Algeria,Africa,Insurance and pension services,31/12/2019,"134,274,000"
Algeria,Africa,Insurance and pension services,31/12/2015,"227,774,000"
Algeria,Africa,Insurance and pension services,31/12/2018,"161,407,000"
Algeria,Africa,Insurance and pension services,31/12/2014,"241,771,000"
Algeria,Africa,Insurance and pension services,31/12/2017,"206,273,000"
Algeria,Africa,Insurance and pension services,31/12/2013,"211,340,000"
Algeria,Africa,Insurance and pension services,31/12/2016,"172,140,000"
Algeria,Africa,Insurance and pension services,31/12/2020,"155,512,000"
Algeria,Africa,Insurance and pension services,31/12/2021,"137,558,539"
Algeria,Africa,Direct insurance,31/12/2020,"4,165,000"
Algeria,Africa,Direct insurance,31/12/2019,"1,323,000"
Algeria,Africa,Direct insurance,31/12/2016,"4,891,000"
Algeria,Africa,Direct insurance,31/12/2013,"3,115,000"
Algeria,Africa,Direct insurance,31/12/2017,"690,000"
Algeria,Africa,Direct insurance,31/12/2014,"1,501,000"
Algeria,Africa,Direct insurance,31/12/2015,"4,783,000"
Algeria,Africa,Direct insurance,31/12/2018,"3,089,000"
Algeria,Africa,Reinsurance,31/12/2015,"222,991,000"
Algeria,Africa,Reinsurance,31/12/2020,"151,347,000"
Algeria,Africa,Reinsurance,31/12/2019,"132,952,000"
Algeria,Africa,Reinsurance,31/12/2018,"158,318,000"
Algeria,Africa,Reinsurance,31/12/2013,"208,225,000"
Algeria,Africa,Reinsurance,31/12/2017,"205,583,000"
Algeria,Africa,Reinsurance,31/12/2016,"167,249,000"
Algeria,Africa,Reinsurance,31/12/2014,"240,269,000"
Algeria,Africa,Auxiliary insurance services,31/12/2013,0
Algeria,Africa,Pension and standardized guaranteed services,31/12/2013,0
Algeria,Africa,Financial services,31/12/2021,"69,637,286"
Algeria,Africa,Financial services,31/12/2016,"62,154,000"
Algeria,Africa,Financial services,31/12/2015,"39,267,000"
Algeria,Africa,Financial services,31/12/2018,"134,673,000"
Algeria,Africa,Financial services,31/12/2020,"78,726,000"
Algeria,Africa,Financial services,31/12/2019,"67,225,000"
Algeria,Africa,Financial services,31/12/2014,"29,927,000"
Algeria,Africa,Financial services,31/12/2013,"48,633,000"
Algeria,Africa,Financial services,31/12/2017,"100,761,000"
Algeria,Africa,Explicitly charged and other financial services,31/12/2020,"78,726,000"
Algeria,Africa,Explicitly charged and other financial services,31/12/2016,"62,154,000"
Algeria,Africa,Explicitly charged and other financial services,31/12/2019,"67,225,000"
Algeria,Africa,Explicitly charged and other financial services,31/12/2018,"134,673,000"
Algeria,Africa,Explicitly charged and other financial services,31/12/2015,"39,267,000"
Algeria,Africa,Explicitly charged and other financial services,31/12/2017,"100,761,000"
Algeria,Africa,Explicitly charged and other financial services,31/12/2014,"29,927,000"
Algeria,Africa,Explicitly charged and other financial services,31/12/2013,"48,633,000"
Algeria,Africa,Charges for the use of intellectual property n.i.e.,31/12/2015,"250,011,000"
Algeria,Africa,Charges for the use of intellectual property n.i.e.,31/12/2014,"143,997,000"
Algeria,Africa,Charges for the use of intellectual property n.i.e.,31/12/2013,"162,112,000"
Algeria,Africa,Charges for the use of intellectual property n.i.e.,31/12/2016,"152,898,000"
Algeria,Africa,Charges for the use of intellectual property n.i.e.,31/12/2019,"143,099,000"
Algeria,Africa,Charges for the use of intellectual property n.i.e.,31/12/2020,"133,393,000"
Algeria,Africa,Charges for the use of intellectual property n.i.e.,31/12/2018,"115,090,000"
Algeria,Africa,Charges for the use of intellectual property n.i.e.,31/12/2017,"147,269,000"
Algeria,Africa,Charges for the use of intellectual property n.i.e.,31/12/2021,"117,993,121"
Algeria,Africa,Telecommunications services,31/12/2019,"119,891,000"
Algeria,Africa,Telecommunications services,31/12/2014,"54,746,000"
Algeria,Africa,Telecommunications services,31/12/2018,"157,193,000"
Algeria,Africa,Telecommunications services,31/12/2017,"166,728,000"
Algeria,Africa,Telecommunications services,31/12/2015,"70,411,000"
Algeria,Africa,Telecommunications services,31/12/2016,"122,321,000"
Algeria,Africa,Telecommunications services,31/12/2013,"123,660,000"
Algeria,Africa,Telecommunications services,31/12/2021,"45,865,820"
Algeria,Africa,Telecommunications services,31/12/2020,"51,852,000"
Algeria,Africa,Computer services,31/12/2020,"119,382,000"
Algeria,Africa,Computer services,31/12/2019,"163,026,000"
Algeria,Africa,Computer services,31/12/2014,"120,078,000"
Algeria,Africa,Computer services,31/12/2015,"128,614,000"
Algeria,Africa,Computer services,31/12/2018,"179,919,000"
Algeria,Africa,Computer services,31/12/2016,"128,922,000"
Algeria,Africa,Computer services,31/12/2013,"81,966,000"
Algeria,Africa,Computer services,31/12/2021,"105,599,655"
Algeria,Africa,Computer services,31/12/2017,"141,693,000"
Algeria,Africa,Information services,31/12/2019,"19,456,000"
Algeria,Africa,Information services,31/12/2014,"31,933,000"
Algeria,Africa,Information services,31/12/2018,"53,421,000"
Algeria,Africa,Information services,31/12/2017,"23,319,000"
Algeria,Africa,Information services,31/12/2016,"38,727,000"
Algeria,Africa,Information services,31/12/2013,"27,893,400"
Algeria,Africa,Information services,31/12/2021,"22,575,551"
Algeria,Africa,Information services,31/12/2020,"25,522,000"
Algeria,Africa,Information services,31/12/2015,"12,868,000"
Algeria,Africa,Research and development services,31/12/2013,0
Algeria,Africa,Professional and management consulting services,31/12/2014,"2,281,000"
Algeria,Africa,Professional and management consulting services,31/12/2019,"889,000"
Algeria,Africa,Professional and management consulting services,31/12/2015,"3,224,000"
Algeria,Africa,Professional and management consulting services,31/12/2018,"664,000"
Algeria,Africa,Professional and management consulting services,31/12/2020,"788,000"
Algeria,Africa,Professional and management consulting services,31/12/2017,"508,000"
Algeria,Africa,Professional and management consulting services,31/12/2016,"3,188,000"
Algeria,Africa,Professional and management consulting services,31/12/2021,"697,027"
Algeria,Africa,Professional and management consulting services,31/12/2013,"391,000"
Algeria,Africa,"Technical, trade-related, and other business services",31/12/2014,"3,569,292,000"
Algeria,Africa,"Technical, trade-related, and other business services",31/12/2013,"3,074,821,000"
Algeria,Africa,"Technical, trade-related, and other business services",31/12/2017,"2,860,981,000"
Algeria,Africa,"Technical, trade-related, and other business services",31/12/2016,"3,223,822,000"
Algeria,Africa,"Technical, trade-related, and other business services",31/12/2015,"2,969,951,000"
Algeria,Africa,"Technical, trade-related, and other business services",31/12/2018,"3,417,961,000"
Algeria,Africa,"Technical, trade-related, and other business services",31/12/2019,"2,853,405,000"
Algeria,Africa,"Technical, trade-related, and other business services",31/12/2020,"2,977,047,000"
Algeria,Africa,"Technical, trade-related, and other business services",31/12/2021,"2,633,354,581"
Algeria,Africa,"Personal, cultural, and recreational services",31/12/2018,"4,232,000"
Algeria,Africa,"Personal, cultural, and recreational services",31/12/2017,"9,895,000"
Algeria,Africa,"Personal, cultural, and recreational services",31/12/2015,"35,449,000"
Algeria,Africa,"Personal, cultural, and recreational services",31/12/2021,"1,887,635"
Algeria,Africa,"Personal, cultural, and recreational services",31/12/2014,"59,237,000"
Algeria,Africa,"Personal, cultural, and recreational services",31/12/2019,"4,187,000"
Algeria,Africa,"Personal, cultural, and recreational services",31/12/2013,"35,003,000"
Algeria,Africa,"Personal, cultural, and recreational services",31/12/2020,"2,134,000"
Algeria,Africa,"Personal, cultural, and recreational services",31/12/2016,"6,905,000"
Algeria,Africa,Audiovisual and related services,31/12/2017,"5,626,000"
Algeria,Africa,Audiovisual and related services,31/12/2016,"2,944,000"
Algeria,Africa,Audiovisual and related services,31/12/2021,"697,027"
Algeria,Africa,Audiovisual and related services,31/12/2020,"788,000"
Algeria,Africa,Audiovisual and related services,31/12/2015,"32,055,000"
Algeria,Africa,Audiovisual and related services,31/12/2018,"2,793,000"
Algeria,Africa,Audiovisual and related services,31/12/2014,"56,713,000"
Algeria,Africa,Audiovisual and related services,31/12/2019,"2,539,000"
Algeria,Africa,Audiovisual and related services,31/12/2013,"32,229,000"
Algeria,Africa,Goods-related services,31/12/2020,"125,315,000"
Algeria,Africa,Goods-related services,31/12/2018,"281,185,000"
Algeria,Africa,Goods-related services,31/12/2017,"151,038,000"
Algeria,Africa,Goods-related services,31/12/2016,"114,862,000"
Algeria,Africa,Goods-related services,31/12/2015,"125,454,000"
Algeria,Africa,Goods-related services,31/12/2014,"118,812,000"
Algeria,Africa,Goods-related services,31/12/2013,"71,537,200"
Algeria,Africa,Goods-related services,31/12/2019,"308,681,000"
Angola,Africa,Manufacturing services on physical inputs owned by others,31/12/2015,"6,614,000"
Angola,Africa,Manufacturing services on physical inputs owned by others,31/12/2013,"1,347,000"
Angola,Africa,Manufacturing services on physical inputs owned by others,31/12/2016,"696,000"
Angola,Africa,Manufacturing services on physical inputs owned by others,31/12/2018,"403,000"
Angola,Africa,Manufacturing services on physical inputs owned by others,31/12/2017,"6,143,000"
Angola,Africa,Manufacturing services on physical inputs owned by others,31/12/2014,"12,485,000"
Angola,Africa,Manufacturing services on physical inputs owned by others,31/12/2019,"626,000"
Angola,Africa,Manufacturing services on physical inputs owned by others,31/12/2020,"2,049,000"
Angola,Africa,Manufacturing services on physical inputs owned by others,31/12/2021,"2,327,000"
Angola,Africa,"Goods for processing in reporting economy – Goods returned , Goods received",31/12/2021,"2,194,000"
Angola,Africa,"Goods for processing in reporting economy – Goods returned , Goods received",31/12/2019,0
Angola,Africa,"Goods for processing in reporting economy – Goods returned , Goods received",31/12/2020,"1,580,000"
Angola,Africa,"Goods for processing in reporting economy – Goods returned , Goods received",31/12/2013,0
Angola,Africa,"Goods for processing in reporting economy – Goods returned , Goods received",31/12/2016,0
Angola,Africa,"Goods for processing in reporting economy – Goods returned , Goods received",31/12/2018,0
Angola,Africa,"Goods for processing in reporting economy – Goods returned , Goods received",31/12/2017,"2,754,000"
Angola,Africa,"Goods for processing in reporting economy – Goods returned , Goods received",31/12/2015,0
Angola,Africa,"Goods for processing in reporting economy – Goods returned , Goods received",31/12/2014,0
Angola,Africa,"Goods for processing abroad - Goods sent , Goods returned",31/12/2014,"12,485,000"
Angola,Africa,"Goods for processing abroad - Goods sent , Goods returned",31/12/2017,"3,389,000"
Angola,Africa,"Goods for processing abroad - Goods sent , Goods returned",31/12/2013,"1,347,000"
Angola,Africa,"Goods for processing abroad - Goods sent , Goods returned",31/12/2018,"403,000"
Angola,Africa,"Goods for processing abroad - Goods sent , Goods returned",31/12/2015,"6,614,000"
Angola,Africa,"Goods for processing abroad - Goods sent , Goods returned",31/12/2016,"696,000"
Angola,Africa,"Goods for processing abroad - Goods sent , Goods returned",31/12/2021,"133,000"
Angola,Africa,"Goods for processing abroad - Goods sent , Goods returned",31/12/2020,"468,000"
Angola,Africa,"Goods for processing abroad - Goods sent , Goods returned",31/12/2019,"626,000"
Angola,Africa,Maintenance and repair services n.i.e.,31/12/2013,"216,651,000"
Angola,Africa,Maintenance and repair services n.i.e.,31/12/2016,"89,192,000"
Angola,Africa,Maintenance and repair services n.i.e.,31/12/2017,"88,796,000"
Angola,Africa,Maintenance and repair services n.i.e.,31/12/2015,"13,991,000"
Angola,Africa,Maintenance and repair services n.i.e.,31/12/2014,"18,677,000"
Angola,Africa,Maintenance and repair services n.i.e.,31/12/2018,"94,021,000"
Angola,Africa,Maintenance and repair services n.i.e.,31/12/2019,"104,780,000"
Angola,Africa,Maintenance and repair services n.i.e.,31/12/2020,"22,269,000"
Angola,Africa,Maintenance and repair services n.i.e.,31/12/2021,"71,048,000"
Angola,Africa,Transport,31/12/2013,"4,757,364,000"
Angola,Africa,Transport,31/12/2018,"3,320,013,000"
Angola,Africa,Transport,31/12/2015,"4,058,035,000"
Angola,Africa,Transport,31/12/2014,"5,515,397,000"
Angola,Africa,Transport,31/12/2017,"3,108,468,000"
Angola,Africa,Transport,31/12/2021,"2,558,383,000"
Angola,Africa,Transport,31/12/2016,"3,109,728,000"
Angola,Africa,Transport,31/12/2020,"2,043,962,000"
Angola,Africa,Transport,31/12/2019,"3,125,075,000"
Angola,Africa,Sea transport,31/12/2016,"2,827,104,000"
Angola,Africa,Sea transport,31/12/2018,"3,066,224,000"
Angola,Africa,Sea transport,31/12/2019,"2,753,482,000"
Angola,Africa,Sea transport,31/12/2020,"1,931,045,000"
Angola,Africa,Sea transport,31/12/2021,"2,367,040,000"
Angola,Africa,Sea transport,31/12/2015,"3,770,791,000"
Angola,Africa,Sea transport,31/12/2014,"5,074,284,000"
Angola,Africa,Sea transport,31/12/2013,"4,548,755,000"
Angola,Africa,Sea transport,31/12/2017,"2,795,631,000"
Angola,Africa,Passenger (Sea),31/12/2013,0
Angola,Africa,Passenger (Sea),31/12/2014,0
Angola,Africa,Passenger (Sea),31/12/2015,0
Angola,Africa,Passenger (Sea),31/12/2017,0
Angola,Africa,Passenger (Sea),31/12/2018,0
Angola,Africa,Passenger (Sea),31/12/2016,0
Angola,Africa,Passenger (Sea),31/12/2019,0
Angola,Africa,Passenger (Sea),31/12/2020,0
Angola,Africa,Passenger (Sea),31/12/2021,0
Angola,Africa,Freight (Sea),31/12/2013,"4,476,259,000"
Angola,Africa,Freight (Sea),31/12/2017,"2,458,751,000"
Angola,Africa,Freight (Sea),31/12/2014,"4,858,646,000"
Angola,Africa,Freight (Sea),31/12/2018,"2,685,632,000"
Angola,Africa,Freight (Sea),31/12/2020,"1,622,333,000"
Angola,Africa,Freight (Sea),31/12/2021,"2,005,123,000"
Angola,Africa,Freight (Sea),31/12/2015,"3,517,731,000"
Angola,Africa,Freight (Sea),31/12/2016,"2,477,693,000"
Angola,Africa,Freight (Sea),31/12/2019,"2,401,598,000"
Angola,Africa,Air transport,31/12/2014,"441,113,000"
Angola,Africa,Air transport,31/12/2013,"208,609,000"
Angola,Africa,Air transport,31/12/2018,"253,788,000"
Angola,Africa,Air transport,31/12/2017,"312,519,000"
Angola,Africa,Air transport,31/12/2020,"111,376,000"
Angola,Africa,Air transport,31/12/2021,"188,410,000"
Angola,Africa,Air transport,31/12/2015,"287,244,000"
