Reporting Economy,Continent,Commercial services traded,Date,Value
Algeria,Africa,Education-related,31/12/2019,"12,000"
Algeria,Africa,Education-related,31/12/2014,"223,000"
Algeria,Africa,Education-related,31/12/2013,"27,850"
Algeria,Africa,Education-related,31/12/2017,"186,000"
Algeria,Africa,Education-related,31/12/2015,"181,000"
Algeria,Africa,Education-related,31/12/2018,"28,000"
Algeria,Africa,Education-related,31/12/2020,"21,000"
Algeria,Africa,Construction,31/12/2013,"124,738,000"
Algeria,Africa,Construction,31/12/2017,"216,581,000"
Algeria,Africa,Construction,31/12/2018,"141,751,000"
Algeria,Africa,Construction,31/12/2021,"250,802,056"
Algeria,Africa,Construction,31/12/2019,"168,987,000"
Algeria,Africa,Construction,31/12/2020,"247,995,000"
Algeria,Africa,Construction,31/12/2015,"227,127,000"
Algeria,Africa,Construction,31/12/2014,"276,465,000"
Algeria,Africa,Construction,31/12/2016,"202,952,000"
Algeria,Africa,Insurance and pension services,31/12/2016,"88,098,000"
Algeria,Africa,Insurance and pension services,31/12/2018,"75,328,000"
Algeria,Africa,Insurance and pension services,31/12/2015,"138,881,000"
Algeria,Africa,Insurance and pension services,31/12/2019,"151,004,000"
Algeria,Africa,Insurance and pension services,31/12/2013,"54,834,000"
Algeria,Africa,Insurance and pension services,31/12/2017,"66,271,000"
Algeria,Africa,Insurance and pension services,31/12/2014,"68,411,000"
Algeria,Africa,Insurance and pension services,31/12/2020,"65,662,000"
Algeria,Africa,Insurance and pension services,31/12/2021,"66,405,228"
Algeria,Africa,Direct insurance,31/12/2013,"50,748,300"
Algeria,Africa,Direct insurance,31/12/2019,"60,506,000"
Algeria,Africa,Direct insurance,31/12/2015,"70,770,000"
Algeria,Africa,Direct insurance,31/12/2014,"65,084,000"
Algeria,Africa,Direct insurance,31/12/2018,"4,598,000"
Algeria,Africa,Direct insurance,31/12/2017,"11,933,000"
Algeria,Africa,Direct insurance,31/12/2016,"7,291,000"
Algeria,Africa,Direct insurance,31/12/2020,"5,987,000"
Algeria,Africa,Reinsurance,31/12/2018,"70,730,000"
Algeria,Africa,Reinsurance,31/12/2017,"54,338,000"
Algeria,Africa,Reinsurance,31/12/2013,"4,085,000"
Algeria,Africa,Reinsurance,31/12/2020,"59,676,000"
Algeria,Africa,Reinsurance,31/12/2016,"80,807,000"
Algeria,Africa,Reinsurance,31/12/2019,"90,498,000"
Algeria,Africa,Reinsurance,31/12/2014,"3,327,000"
Algeria,Africa,Reinsurance,31/12/2015,"68,111,000"
Algeria,Africa,Auxiliary insurance services,31/12/2013,0
Algeria,Africa,Pension and standardized guaranteed services,31/12/2013,0
Algeria,Africa,Financial services,31/12/2017,"255,563,000"
Algeria,Africa,Financial services,31/12/2013,"243,701,000"
Algeria,Africa,Financial services,31/12/2018,"236,322,000"
Algeria,Africa,Financial services,31/12/2016,"285,693,000"
Algeria,Africa,Financial services,31/12/2021,"176,260,766"
Algeria,Africa,Financial services,31/12/2015,"282,402,000"
Algeria,Africa,Financial services,31/12/2020,"174,288,000"
Algeria,Africa,Financial services,31/12/2019,"231,138,000"
Algeria,Africa,Financial services,31/12/2014,"255,936,000"
Algeria,Africa,Explicitly charged and other financial services,31/12/2020,"174,288,000"
Algeria,Africa,Explicitly charged and other financial services,31/12/2013,"243,701,000"
Algeria,Africa,Explicitly charged and other financial services,31/12/2015,"282,402,000"
Algeria,Africa,Explicitly charged and other financial services,31/12/2014,"255,936,000"
Algeria,Africa,Explicitly charged and other financial services,31/12/2017,"255,563,000"
Algeria,Africa,Explicitly charged and other financial services,31/12/2019,"231,138,000"
Algeria,Africa,Explicitly charged and other financial services,31/12/2016,"285,693,000"
Algeria,Africa,Explicitly charged and other financial services,31/12/2018,"236,322,000"
Algeria,Africa,Charges for the use of intellectual property n.i.e.,31/12/2015,"2,222,000"
Algeria,Africa,Charges for the use of intellectual property n.i.e.,31/12/2019,"178,000"
Algeria,Africa,Charges for the use of intellectual property n.i.e.,31/12/2021,"1,239,877"
Algeria,Africa,Charges for the use of intellectual property n.i.e.,31/12/2016,"475,000"
Algeria,Africa,Charges for the use of intellectual property n.i.e.,31/12/2020,"1,226,000"
Algeria,Africa,Charges for the use of intellectual property n.i.e.,31/12/2014,"396,000"
Algeria,Africa,Charges for the use of intellectual property n.i.e.,31/12/2017,"138,000"
Algeria,Africa,Charges for the use of intellectual property n.i.e.,31/12/2018,"203,000"
Algeria,Africa,Charges for the use of intellectual property n.i.e.,31/12/2013,"761,000"
Algeria,Africa,Telecommunications services,31/12/2016,"155,918,000"
Algeria,Africa,Telecommunications services,31/12/2013,"195,532,000"
Algeria,Africa,Telecommunications services,31/12/2014,"173,326,000"
Algeria,Africa,Telecommunications services,31/12/2019,"51,860,000"
Algeria,Africa,Telecommunications services,31/12/2017,"118,276,000"
Algeria,Africa,Telecommunications services,31/12/2018,"95,809,000"
Algeria,Africa,Telecommunications services,31/12/2020,"50,383,000"
Algeria,Africa,Telecommunications services,31/12/2021,"50,953,285"
Algeria,Africa,Telecommunications services,31/12/2015,"146,504,000"
Algeria,Africa,Computer services,31/12/2015,"25,144,000"
Algeria,Africa,Computer services,31/12/2020,"22,998,000"
Algeria,Africa,Computer services,31/12/2021,"23,258,314"
Algeria,Africa,Computer services,31/12/2019,"37,941,000"
Algeria,Africa,Computer services,31/12/2014,"17,461,000"
Algeria,Africa,Computer services,31/12/2018,"34,850,000"
Algeria,Africa,Computer services,31/12/2017,"37,976,000"
Algeria,Africa,Computer services,31/12/2016,"35,977,000"
Algeria,Africa,Computer services,31/12/2013,"14,230,000"
Algeria,Africa,Information services,31/12/2019,"966,000"
Algeria,Africa,Information services,31/12/2015,"534,000"
Algeria,Africa,Information services,31/12/2020,"716,000"
Algeria,Africa,Information services,31/12/2021,"724,104"
Algeria,Africa,Information services,31/12/2016,"918,000"
Algeria,Africa,Information services,31/12/2017,"1,224,000"
Algeria,Africa,Information services,31/12/2018,"1,420,000"
Algeria,Africa,Information services,31/12/2014,"711,000"
Algeria,Africa,Information services,31/12/2013,"2,276,140"
Algeria,Africa,Research and development services,31/12/2013,0
Algeria,Africa,Professional and management consulting services,31/12/2014,"14,568,000"
Algeria,Africa,Professional and management consulting services,31/12/2019,"4,174,000"
Algeria,Africa,Professional and management consulting services,31/12/2021,"5,246,723"
Algeria,Africa,Professional and management consulting services,31/12/2018,"9,012,000"
Algeria,Africa,Professional and management consulting services,31/12/2017,"13,343,000"
Algeria,Africa,Professional and management consulting services,31/12/2016,"13,852,000"
Algeria,Africa,Professional and management consulting services,31/12/2013,"13,470,000"
Algeria,Africa,Professional and management consulting services,31/12/2015,"13,841,000"
Algeria,Africa,Professional and management consulting services,31/12/2020,"5,188,000"
Algeria,Africa,"Technical, trade-related, and other business services",31/12/2014,"1,555,574,000"
Algeria,Africa,"Technical, trade-related, and other business services",31/12/2013,"2,009,368,000"
Algeria,Africa,"Technical, trade-related, and other business services",31/12/2020,"1,781,743,000"
Algeria,Africa,"Technical, trade-related, and other business services",31/12/2017,"1,460,068,000"
Algeria,Africa,"Technical, trade-related, and other business services",31/12/2018,"1,739,380,000"
Algeria,Africa,"Technical, trade-related, and other business services",31/12/2019,"1,649,487,000"
Algeria,Africa,"Technical, trade-related, and other business services",31/12/2021,"1,801,910,552"
Algeria,Africa,"Technical, trade-related, and other business services",31/12/2015,"1,558,135,000"
Algeria,Africa,"Technical, trade-related, and other business services",31/12/2016,"1,471,477,000"
Algeria,Africa,"Personal, cultural, and recreational services",31/12/2016,"5,147,000"
Algeria,Africa,"Personal, cultural, and recreational services",31/12/2015,"7,578,000"
Algeria,Africa,"Personal, cultural, and recreational services",31/12/2021,"6,805,166"
Algeria,Africa,"Personal, cultural, and recreational services",31/12/2020,"6,729,000"
Algeria,Africa,"Personal, cultural, and recreational services",31/12/2017,"4,080,000"
Algeria,Africa,"Personal, cultural, and recreational services",31/12/2014,"16,170,000"
Algeria,Africa,"Personal, cultural, and recreational services",31/12/2019,"12,044,000"
Algeria,Africa,"Personal, cultural, and recreational services",31/12/2018,"6,325,000"
Algeria,Africa,"Personal, cultural, and recreational services",31/12/2013,"5,751,000"
Algeria,Africa,Audiovisual and related services,31/12/2017,"1,059,000"
Algeria,Africa,Audiovisual and related services,31/12/2016,"1,251,000"
Algeria,Africa,Audiovisual and related services,31/12/2021,"914,232"
Algeria,Africa,Audiovisual and related services,31/12/2015,"1,648,000"
Algeria,Africa,Audiovisual and related services,31/12/2013,"951,000"
Algeria,Africa,Audiovisual and related services,31/12/2018,"509,000"
Algeria,Africa,Audiovisual and related services,31/12/2019,"1,052,000"
Algeria,Africa,Audiovisual and related services,31/12/2014,"796,000"
Algeria,Africa,Audiovisual and related services,31/12/2020,"904,000"
Algeria,Africa,Goods-related services,31/12/2020,"60,000"
Algeria,Africa,Goods-related services,31/12/2019,"470,000"
Algeria,Africa,Goods-related services,31/12/2016,"86,000"
Algeria,Africa,Goods-related services,31/12/2018,"11,000"
Algeria,Africa,Goods-related services,31/12/2017,"75,000"
Algeria,Africa,Goods-related services,31/12/2014,"38,000"
Algeria,Africa,Goods-related services,31/12/2015,"366,000"
Algeria,Africa,Goods-related services,31/12/2013,"102,226"
Angola,Africa,Manufacturing services on physical inputs owned by others,31/12/2016,0
Angola,Africa,Manufacturing services on physical inputs owned by others,31/12/2019,0
Angola,Africa,Manufacturing services on physical inputs owned by others,31/12/2021,0
Angola,Africa,Manufacturing services on physical inputs owned by others,31/12/2020,0
Angola,Africa,Manufacturing services on physical inputs owned by others,31/12/2014,0
Angola,Africa,Manufacturing services on physical inputs owned by others,31/12/2015,0
Angola,Africa,Manufacturing services on physical inputs owned by others,31/12/2013,0
Angola,Africa,Manufacturing services on physical inputs owned by others,31/12/2017,0
Angola,Africa,Manufacturing services on physical inputs owned by others,31/12/2018,0
Angola,Africa,"Goods for processing in reporting economy – Goods returned , Goods received",31/12/2014,0
Angola,Africa,"Goods for processing in reporting economy – Goods returned , Goods received",31/12/2017,0
Angola,Africa,"Goods for processing in reporting economy – Goods returned , Goods received",31/12/2018,0
Angola,Africa,"Goods for processing in reporting economy – Goods returned , Goods received",31/12/2020,0
Angola,Africa,"Goods for processing in reporting economy – Goods returned , Goods received",31/12/2019,0
Angola,Africa,"Goods for processing in reporting economy – Goods returned , Goods received",31/12/2021,0
Angola,Africa,"Goods for processing in reporting economy – Goods returned , Goods received",31/12/2015,0
Angola,Africa,"Goods for processing in reporting economy – Goods returned , Goods received",31/12/2013,0
Angola,Africa,"Goods for processing in reporting economy – Goods returned , Goods received",31/12/2016,0
Angola,Africa,"Goods for processing abroad - Goods sent , Goods returned",31/12/2015,0
Angola,Africa,"Goods for processing abroad - Goods sent , Goods returned",31/12/2020,0
Angola,Africa,"Goods for processing abroad - Goods sent , Goods returned",31/12/2021,0
Angola,Africa,"Goods for processing abroad - Goods sent , Goods returned",31/12/2014,0
Angola,Africa,"Goods for processing abroad - Goods sent , Goods returned",31/12/2017,0
Angola,Africa,"Goods for processing abroad - Goods sent , Goods returned",31/12/2018,0
Angola,Africa,"Goods for processing abroad - Goods sent , Goods returned",31/12/2013,0
Angola,Africa,"Goods for processing abroad - Goods sent , Goods returned",31/12/2016,0
Angola,Africa,"Goods for processing abroad - Goods sent , Goods returned",31/12/2019,0
Angola,Africa,Maintenance and repair services n.i.e.,31/12/2019,"111,000"
Angola,Africa,Maintenance and repair services n.i.e.,31/12/2020,"94,000"
Angola,Africa,Maintenance and repair services n.i.e.,31/12/2016,"237,000"
Angola,Africa,Maintenance and repair services n.i.e.,31/12/2021,"57,000"
Angola,Africa,Maintenance and repair services n.i.e.,31/12/2015,"247,000"
Angola,Africa,Maintenance and repair services n.i.e.,31/12/2014,"267,000"
Angola,Africa,Maintenance and repair services n.i.e.,31/12/2018,"244,000"
Angola,Africa,Maintenance and repair services n.i.e.,31/12/2017,"180,000"
Angola,Africa,Maintenance and repair services n.i.e.,31/12/2013,"777,000"
Angola,Africa,Transport,31/12/2019,"31,838,000"
Angola,Africa,Transport,31/12/2020,"8,532,000"
Angola,Africa,Transport,31/12/2018,"27,903,000"
Angola,Africa,Transport,31/12/2016,"32,634,000"
Angola,Africa,Transport,31/12/2014,"25,188,000"
Angola,Africa,Transport,31/12/2021,"14,662,000"
Angola,Africa,Transport,31/12/2017,"23,112,000"
Angola,Africa,Transport,31/12/2015,"25,298,000"
Angola,Africa,Transport,31/12/2013,"24,667,000"
Angola,Africa,Sea transport,31/12/2013,0
Angola,Africa,Sea transport,31/12/2020,0
Angola,Africa,Sea transport,31/12/2021,0
Angola,Africa,Sea transport,31/12/2015,0
Angola,Africa,Sea transport,31/12/2014,0
Angola,Africa,Sea transport,31/12/2016,0
Angola,Africa,Sea transport,31/12/2018,0
Angola,Africa,Sea transport,31/12/2017,0
Angola,Africa,Sea transport,31/12/2019,0
Angola,Africa,Passenger (Sea),31/12/2014,0
Angola,Africa,Passenger (Sea),31/12/2017,0
Angola,Africa,Passenger (Sea),31/12/2013,0
Angola,Africa,Passenger (Sea),31/12/2018,0
Angola,Africa,Passenger (Sea),31/12/2020,0
Angola,Africa,Passenger (Sea),31/12/2016,0
Angola,Africa,Passenger (Sea),31/12/2019,0
Angola,Africa,Passenger (Sea),31/12/2015,0
Angola,Africa,Passenger (Sea),31/12/2021,0
Angola,Africa,Freight (Sea),31/12/2016,0
Angola,Africa,Freight (Sea),31/12/2019,0
Angola,Africa,Freight (Sea),31/12/2020,0
Angola,Africa,Freight (Sea),31/12/2021,0
Angola,Africa,Freight (Sea),31/12/2015,0
Angola,Africa,Freight (Sea),31/12/2017,0
Angola,Africa,Freight (Sea),31/12/2018,0
Angola,Africa,Freight (Sea),31/12/2013,0
Angola,Africa,Freight (Sea),31/12/2014,0
Angola,Africa,Air transport,31/12/2014,"25,188,000"
Angola,Africa,Air transport,31/12/2013,"24,667,000"
Angola,Africa,Air transport,31/12/2018,"27,805,000"
Angola,Africa,Air transport,31/12/2021,"14,630,000"
Angola,Africa,Air transport,31/12/2020,"8,423,000"
Angola,Africa,Air transport,31/12/2015,"25,298,000"
Angola,Africa,Air transport,31/12/2019,"31,795,000"
Angola,Africa,Air transport,31/12/2016,"32,634,000"
Angola,Africa,Air transport,31/12/2017,"23,012,000"
Angola,Africa,Passenger (Air),31/12/2019,"11,119,000"
Angola,Africa,Passenger (Air),31/12/2015,"8,150,000"
Angola,Africa,Passenger (Air),31/12/2017,"4,414,000"
Angola,Africa,Passenger (Air),31/12/2020,"2,620,000"
Angola,Africa,Passenger (Air),31/12/2021,"527,000"
Angola,Africa,Passenger (Air),31/12/2018,"12,557,000"
Angola,Africa,Passenger (Air),31/12/2016,"5,383,000"
Angola,Africa,Passenger (Air),31/12/2013,"6,508,150"
Angola,Africa,Passenger (Air),31/12/2014,"8,143,000"
Angola,Africa,Freight (Air),31/12/2015,0
Angola,Africa,Freight (Air),31/12/2017,0
Angola,Africa,Freight (Air),31/12/2020,"9,000"
Angola,Africa,Freight (Air),31/12/2021,"156,000"
Angola,Africa,Freight (Air),31/12/2014,"614,000"
Angola,Africa,Freight (Air),31/12/2019,"368,000"
Angola,Africa,Freight (Air),31/12/2013,0
Angola,Africa,Freight (Air),31/12/2018,"288,000"
Angola,Africa,Freight (Air),31/12/2016,"7,000"
Angola,Africa,Postal and courier services,31/12/2016,0
Angola,Africa,Postal and courier services,31/12/2021,"32,000"
